จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
พระนครศรีอยุธยา,1,7,พ.ต.อ.พงศ์พล พงษ์พิลา,เสรีรวมไทย,673,0.69,97550,,97550,,,227,94.97908,,239
พระนครศรีอยุธยา,1,8,นายปมุข ภาคย์สุภาพ,ไทยสร้างชาติ,326,0.33,97550,,97550,,,227,94.97908,,239
พระนครศรีอยุธยา,2,1,นายนพ ชีวานันท์,ภูมิใจไทย,53474,56.65,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,2,นายชริน วงศ์พันธ์เที่ยง,ประชาชน,25836,27.37,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,3,นายวุฒิพงษ์ พวงทอง,เพื่อไทย,9030,9.57,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,4,นายปฐมรัตน์ ขวนขวายทรัพย์,เศรษฐกิจ,1953,2.07,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,5,นายทรงศักดิ์ อยู่ยืน,รวมไทยสร้างชาติ,1356,1.44,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,6,นางสาวฉวี พงษ์พนัศ,ประชาธิปัตย์,1144,1.21,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,7,นายภาสพล โตหอมบุตร,ไทยก้าวใหม่,699,0.74,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,8,นายปัญญา พุกราชวงศ์,กล้าธรรม,662,0.7,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,2,9,นางสาวธนภรณ์ ผลยาม,พลังประชารัฐ,244,0.26,94398,,94398,,,222,94.87179,,234
พระนครศรีอยุธยา,3,1,นางสาวพิมพฤดา ตันจรารักษ์,ภูมิใจไทย,58072,57.88,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,3,2,นายวีระยุทธ ใยวังหน้า,ประชาชน,31983,31.88,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,3,3,นางสาวธนภร โสมทองแดง,เพื่อไทย,5768,5.75,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,3,4,นายภาคภูมิสุข พวงกูลสมบัติ,เศรษฐกิจ,2104,2.1,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,3,5,นายเอกราช ใกล้สว่าง,ประชาธิปัตย์,1489,1.48,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,3,6,นายวิเชษฐ์ รุณเจริญ,รวมไทยสร้างชาติ,915,0.91,100331,,100331,,,206,94.93088,,217
พระนครศรีอยุธยา,4,1,นายคงกฤช รามศักดิ์,ภูมิใจไทย,51469,48.14,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,2,นางสาวเพ็ญศิริรักษ์ ปลื้มสุข,ประชาชน,31956,29.89,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,3,นายวีระชัย นาคมาศ,โอกาสใหม่,13512,12.64,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,4,นางสาวณัฐณิชา บุรณศิริ,เพื่อไทย,5682,5.31,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,5,นายสฤษดิ์ เอี่ยมศิริ,เศรษฐกิจ,1547,1.45,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,6,นายปวริศฐ์ ปิยศรีขจรศิริ,รวมไทยสร้างชาติ,1104,1.03,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,7,นายเกรียงไกร จี้ที่น,ประชาธิปัตย์,1034,0.97,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,4,8,นายนพดล อมรเวช,พลังประชารัฐ,609,0.57,106913,,106913,,,219,94.80519,,231
พระนครศรีอยุธยา,5,1,นายปะดิธ สังขจาย,ภูมิใจไทย,46623,47.39,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,2,นายจิรทัศ ไกรเดชา,เพื่อไทย,27374,27.82,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,3,นางสาวภิญญาพัชญ์ ภิญเดช เสน่ห์สังคม,ประชาชน,21135,21.48,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,4,นายเอกธำรง ธนะเมธีวิทย์,ประชาธิปัตย์,1048,1.07,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,5,นางสาวฐิติฉัตร รูปสว่างกุลพงษ์,ไทยสร้างชาติ,905,0.92,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,6,นายธนฤกษ์ โคตรประทุม,เศรษฐกิจ,795,0.81,98383,,98383,,,227,94.97908,,239
พระนครศรีอยุธยา,5,7,นายเสรภณ การสมพรต,ไทยสร้างไทย,503,0.51,98383,,98383,,,227,94.97908,,239
พะเยา,1,1,นายอัครา พรหมเผ่า,กล้าธรรม,66739,72.85,91616,,91616,,,266,94.66192,,281
พะเยา,1,2,นายวิสา บุญนัดดา,ประชาชน,18907,20.64,91616,,91616,,,266,94.66192,,281
พะเยา,1,3,นางทัศนีย์ สมธิ,รวมไทยสร้างชาติ,2790,3.05,91616,,91616,,,266,94.66192,,281
พะเยา,1,4,นายวิชัย ไชยมงคล,เพื่อไทย,1228,1.34,91616,,91616,,,266,94.66192,,281
พะเยา,1,5,นายชยุต จิตธำรงสุนทร,ภูมิใจไทย,1054,1.15,91616,,91616,,,266,94.66192,,281
พะเยา,1,6,นายฉัตรชัย ใจเย็น,ประชาธิปัตย์,898,0.98,91616,,91616,,,266,94.66192,,281
พะเยา,2,1,นายอนุรัตน์ ตันบรรจง,กล้าธรรม,55400,62.59,88518,,88518,,,279,94.89796,,294
พะเยา,2,2,นายวิทวัส รัชตาจ้าย,ประชาชน,20496,23.15,88518,,88518,,,279,94.89796,,294
พะเยา,2,3,นายเกษียร ศรีจันทร์,เพื่อไทย,10843,12.25,88518,,88518,,,279,94.89796,,294
พะเยา,2,4,นายเสมอ วงค์พุฒ,ภูมิใจไทย,1054,1.19,88518,,88518,,,279,94.89796,,294
พะเยา,2,5,นายคมสันต์ เมืองอินทร์,ประชาธิปัตย์,466,0.53,88518,,88518,,,279,94.89796,,294
พะเยา,2,6,นายอนุชา มุสิกะ,พลังประชารัฐ,259,0.29,88518,,88518,,,279,94.89796,,294
พะเยา,3,1,นายจีรเดช ศรีวิราช,กล้าธรรม,59470,66.34,89651,,89651,,,286,94.70199,,302
พะเยา,3,2,นายรุ่งวิกรัย ครุฑธิยัง,ประชาชน,16950,18.91,89651,,89651,,,286,94.70199,,302
พะเยา,3,3,นายอำนาจ วิชัย,เพื่อไทย,11518,12.85,89651,,89651,,,286,94.70199,,302
พะเยา,3,4,นายศรายุทธ หน่อแก้ว,ภูมิใจไทย,979,1.09,89651,,89651,,,286,94.70199,,302
พะเยา,3,5,นายสุรพล เต็มสวัสดิ์,ประชาธิปัตย์,734,0.82,89651,,89651,,,286,94.70199,,302
พังงา,1,1,นายอรรถพล ไตรศรี,ภูมิใจไทย,36274,54.67,66345,,66345,,,194,94.63415,,205
พังงา,1,2,นายสรรเพชร ทิพย์มณเฑียร,ประชาธิปัตย์,15654,23.59,66345,,66345,,,194,94.63415,,205
พังงา,1,3,นายอมรศักดิ์ หอมจันทร์,ประชาชน,9019,13.59,66345,,66345,,,194,94.63415,,205
พังงา,1,4,นายธราธิป ทองเจิม,กล้าธรรม,4171,6.29,66345,,66345,,,194,94.63415,,205
พังงา,1,5,นายชนัญ เรื่องผล,เพื่อไทย,1227,1.85,66345,,66345,,,194,94.63415,,205
พังงา,2,1,นายฉกาจ พัฒนกิจวิบูลย์,ภูมิใจไทย,26513,35.12,75502,,75502,,,181,94.7644,,191
พังงา,2,2,นายสมควร จันทร์แดง,กล้าธรรม,23308,30.87,75502,,75502,,,181,94.7644,,191
พังงา,2,3,นายกุศล ทนังผล,ประชาธิปัตย์,12604,16.69,75502,,75502,,,181,94.7644,,191
พังงา,2,4,นายธีรุตม์ สันหวัง,ประชาชน,11249,14.9,75502,,75502,,,181,94.7644,,191
พังงา,2,5,นางสาวพิจิกา อุราวรรณ,เพื่อไทย,1828,2.42,75502,,75502,,,181,94.7644,,191
พัทลุง,1,1,นาวาอากาศเอกอธิคุณ คงมี,ภูมิใจไทย,42209,38.8,108788,,108788,,,248,94.65649,,262
พัทลุง,1,2,นางสุพัชรี ธรรมเพชร,กล้าธรรม,39873,36.65,108788,,108788,,,248,94.65649,,262
พัทลุง,1,3,นางสาวฉัตรธิษณ์ชา เหตุทอง,ประชาธิปัตย์,15029,13.81,108788,,108788,,,248,94.65649,,262
พัทลุง,1,4,นายกิตติวุฒิ สัมพันธ์สกุล,ประชาชน,10141,9.32,108788,,108788,,,248,94.65649,,262
พัทลุง,1,5,นางสาวนรากาญจน์ บุญนวล,รวมไทยสร้างชาติ,589,0.54,108788,,108788,,,248,94.65649,,262
พัทลุง,1,6,นายกู้ชาติ ชายเกตุ,เพื่อไทย,536,0.49,108788,,108788,,,248,94.65649,,262
พัทลุง,1,7,นายศุภนัฐ สำอางค์,ไทยก้าวใหม่,217,0.2,108788,,108788,,,248,94.65649,,262
พัทลุง,1,8,นายภรท ชุมช่วย,เศรษฐกิจ,194,0.18,108788,,108788,,,248,94.65649,,262
พัทลุง,2,1,นายวรท เทอดวีระพงศ์,ภูมิใจไทย,58926,50.33,117079,,117079,,,266,94.66192,,281
พัทลุง,2,2,นายนิติศักดิ์ ธรรมเพชร,เพื่อไทย,35813,30.59,117079,,117079,,,266,94.66192,,281
พัทลุง,2,3,นายภพเอกอัคร อินทรโม,ประชาธิปัตย์,11831,10.11,117079,,117079,,,266,94.66192,,281
พัทลุง,2,4,นายศุภกร ขุนชิต,ประชาชน,8752,7.48,117079,,117079,,,266,94.66192,,281
พัทลุง,2,5,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,กล้าธรรม,995,0.85,117079,,117079,,,266,94.66192,,281
พัทลุง,2,6,นายอธิคม ขุนแก้ว,ไทยก้าวใหม่,465,0.4,117079,,117079,,,266,94.66192,,281
พัทลุง,2,7,นายสมเสริม ชูรักษ์,พลวัต,297,0.25,117079,,117079,,,266,94.66192,,281
พัทลุง,3,1,นายจรัญ จันทร์แก้ว,กล้าธรรม,47653,43.78,108849,,108849,,,249,94.67681,,263
พัทลุง,3,2,นายเขมพล อุ้ยตยะกุล,ภูมิใจไทย,31894,29.3,108849,,108849,,,249,94.67681,,263
พัทลุง,3,3,นายสุนัย คงแก้ว,ประชาธิปัตย์,16493,15.15,108849,,108849,,,249,94.67681,,263
พัทลุง,3,4,พันตรีธีรวัฒน์ พรหมสะอาด,ประชาชน,8864,8.14,108849,,108849,,,249,94.67681,,263
พัทลุง,3,5,นายชาญวิทย์ หมาดโสะ,เพื่อไทย,1676,1.54,108849,,108849,,,249,94.67681,,263
พัทลุง,3,6,นางสาวโฉมพิไล เพิ่มพูลธนทรัพย์,พลวัต,896,0.82,108849,,108849,,,249,94.67681,,263
พัทลุง,3,7,นายปราโมทย์ หนูเลิศ,ประชาธิปไตยใหม่,541,0.5,108849,,108849,,,249,94.67681,,263
